src_node,dest_node,nodesList,distance,linksList,numHops
1,8,"[1, 31, 28, 19, 30, 8]",19.0,"[12, 92, 73, 74, 44]",5
1,8,"[1, 31, 35, 23, 29, 28, 19, 30, 8]",43.0,"[12, 98, 83, 82, 91, 73, 74, 44]",8
1,8,"[1, 140, 141, 139, 27, 8]",44.0,"[13, 206, 205, 90, 43]",5
1,8,"[1, 31, 138, 137, 136, 19, 30, 8]",45.0,"[12, 99, 204, 203, 75, 74, 44]",7
1,8,"[1, 31, 35, 23, 27, 8]",45.0,"[12, 98, 83, 81, 43]",5
1,9,"[1, 31, 28, 19, 30, 8, 124, 24, 25, 9]",62.0,"[12, 92, 73, 74, 44, 45, 86, 85, 47]",9
1,9,"[1, 31, 28, 19, 30, 8, 24, 25, 9]",64.0,"[12, 92, 73, 74, 44, 42, 85, 47]",8
1,9,"[1, 31, 28, 19, 30, 8, 125, 124, 24, 25, 9]",69.0,"[12, 92, 73, 74, 44, 46, 195, 86, 85, 47]",10
1,9,"[1, 31, 28, 19, 30, 8, 125, 126, 24, 25, 9]",74.0,"[12, 92, 73, 74, 44, 46, 196, 87, 85, 47]",10
1,9,"[1, 31, 28, 19, 30, 8, 124, 125, 126, 24, 25, 9]",83.0,"[12, 92, 73, 74, 44, 45, 195, 196, 87, 85, 47]",11
1,10,"[1, 11, 128, 129, 127, 26, 7, 116, 117, 115, 10]",87.0,"[9, 58, 198, 197, 89, 40, 41, 190, 189, 55]",10
1,10,"[1, 11, 129, 127, 26, 7, 116, 117, 115, 10]",88.0,"[9, 59, 197, 89, 40, 41, 190, 189, 55]",9
1,10,"[1, 11, 128, 129, 127, 26, 7, 6, 10]",91.0,"[9, 58, 198, 197, 89, 40, 35, 37]",8
1,10,"[1, 11, 129, 127, 26, 7, 6, 10]",92.0,"[9, 59, 197, 89, 40, 35, 37]",7
1,10,"[1, 31, 28, 19, 30, 8, 124, 24, 4, 26, 7, 116, 117, 115, 10]",104.96,"[12, 92, 73, 74, 44, 45, 86, 25, 26, 40, 41, 190, 189, 55]",14
1,11,"[1, 11]",5.0,[9],1
1,11,"[1, 12, 33, 37, 11]",46.0,"[10, 61, 102, 57]",4
1,11,"[1, 12, 13, 0, 16, 17, 2, 11]",58.0,"[10, 60, 2, 5, 67, 16, 15]",7
1,11,"[1, 12, 13, 0, 2, 11]",58.33,"[10, 60, 2, 0, 15]",5
1,11,"[1, 12, 33, 146, 145, 37, 11]",72.0,"[10, 61, 103, 209, 112, 57]",6
1,12,"[1, 12]",5.0,[10],1
1,12,"[1, 11, 37, 33, 12]",46.0,"[9, 57, 102, 61]",4
1,12,"[1, 11, 2, 17, 16, 0, 13, 12]",58.0,"[9, 15, 16, 67, 5, 2, 60]",7
1,12,"[1, 11, 2, 0, 13, 12]",58.33,"[9, 15, 0, 2, 60]",5
1,12,"[1, 11, 37, 145, 146, 33, 12]",72.0,"[9, 57, 112, 209, 103, 61]",6
1,13,"[1, 12, 13]",10.0,"[10, 60]",2
1,13,"[1, 12, 142, 144, 143, 13]",41.0,"[10, 62, 207, 208, 63]",5
1,13,"[1, 11, 37, 33, 12, 13]",51.0,"[9, 57, 102, 61, 60]",5
1,13,"[1, 11, 2, 17, 16, 0, 13]",53.0,"[9, 15, 16, 67, 5, 2]",6
1,13,"[1, 11, 2, 0, 13]",53.33,"[9, 15, 0, 2]",4
1,14,"[1, 12, 13, 0, 14]",25.0,"[10, 60, 2, 3]",4
1,14,"[1, 31, 35, 18, 3, 14]",52.0,"[12, 98, 71, 20, 19]",5
1,14,"[1, 3, 14]",52.14,"[7, 19]",2
1,14,"[1, 12, 142, 144, 143, 13, 0, 14]",56.0,"[10, 62, 207, 208, 63, 2, 3]",7
1,14,"[1, 12, 13, 0, 3, 14]",57.1,"[10, 60, 2, 1, 19]",5
1,15,"[1, 12, 13, 0, 15]",26.0,"[10, 60, 2, 4]",4
1,15,"[1, 12, 142, 144, 143, 13, 0, 15]",57.0,"[10, 62, 207, 208, 63, 2, 4]",7
1,15,"[1, 11, 2, 17, 16, 0, 15]",59.0,"[9, 15, 16, 67, 5, 4]",6
1,15,"[1, 11, 2, 0, 15]",59.33,"[9, 15, 0, 4]",4
1,15,"[1, 11, 37, 33, 12, 13, 0, 15]",67.0,"[9, 57, 102, 61, 60, 2, 4]",7
1,16,"[1, 11, 2, 17, 16]",28.0,"[9, 15, 16, 67]",4
1,16,"[1, 12, 13, 0, 16]",35.0,"[10, 60, 2, 5]",4
1,16,"[1, 12, 13, 0, 2, 17, 16]",63.33,"[10, 60, 2, 0, 16, 67]",6
1,16,"[1, 12, 142, 144, 143, 13, 0, 16]",66.0,"[10, 62, 207, 208, 63, 2, 5]",7
1,16,"[1, 11, 2, 0, 16]",68.33,"[9, 15, 0, 5]",4
1,17,"[1, 11, 2, 17]",24.0,"[9, 15, 16]",3
1,17,"[1, 12, 13, 0, 16, 17]",39.0,"[10, 60, 2, 5, 67]",5
1,17,"[1, 12, 13, 0, 2, 17]",59.33,"[10, 60, 2, 0, 16]",5
1,17,"[1, 11, 2, 110, 112, 111, 109, 17]",65.0,"[9, 15, 17, 184, 186, 182, 70]",7
1,17,"[1, 11, 2, 110, 112, 114, 109, 17]",65.0,"[9, 15, 17, 184, 187, 183, 70]",7
1,18,"[1, 31, 35, 18]",26.0,"[12, 98, 71]",3
1,18,"[1, 31, 28, 29, 23, 35, 18]",42.0,"[12, 92, 91, 82, 83, 71]",6
1,18,"[1, 3, 18]",46.14,"[7, 20]",2
1,18,"[1, 12, 13, 0, 14, 3, 18]",51.0,"[10, 60, 2, 3, 19, 20]",6
1,18,"[1, 12, 13, 0, 3, 18]",51.1,"[10, 60, 2, 1, 20]",5
1,19,"[1, 31, 28, 19]",8.0,"[12, 92, 73]",3
1,19,"[1, 31, 35, 23, 29, 28, 19]",32.0,"[12, 98, 83, 82, 91, 73]",6
1,19,"[1, 31, 138, 137, 136, 19]",34.0,"[12, 99, 204, 203, 75]",5
1,19,"[1, 21, 36, 38, 152, 30, 19]",39.0,"[11, 78, 106, 117, 96, 74]",6
1,19,"[1, 21, 36, 38, 30, 19]",41.0,"[11, 78, 106, 95, 74]",5
1,20,"[1, 12, 13, 0, 15, 105, 103, 104, 20]",52.0,"[10, 60, 2, 4, 66, 179, 178, 77]",8
1,20,"[1, 12, 13, 0, 15, 20]",57.0,"[10, 60, 2, 4, 65]",5
1,20,"[1, 11, 2, 17, 22, 20]",66.0,"[9, 15, 16, 69, 76]",5
1,20,"[1, 12, 13, 0, 16, 17, 22, 20]",81.0,"[10, 60, 2, 5, 67, 69, 76]",7
1,20,"[1, 12, 142, 144, 143, 13, 0, 15, 105, 103, 104, 20]",83.0,"[10, 62, 207, 208, 63, 2, 4, 66, 179, 178, 77]",11
1,21,"[1, 21]",7.0,[11],1
1,21,"[1, 31, 28, 19, 30, 152, 38, 36, 21]",40.0,"[12, 92, 73, 74, 96, 117, 106, 78]",8
1,21,"[1, 31, 28, 19, 30, 38, 36, 21]",42.0,"[12, 92, 73, 74, 95, 106, 78]",7
1,21,"[1, 31, 35, 131, 132, 130, 21]",42.0,"[12, 98, 105, 200, 199, 79]",6
1,21,"[1, 31, 28, 19, 30, 152, 150, 151, 38, 36, 21]",57.0,"[12, 92, 73, 74, 96, 216, 215, 116, 106, 78]",10
1,22,"[1, 11, 2, 17, 22]",52.0,"[9, 15, 16, 69]",4
1,22,"[1, 12, 13, 0, 15, 105, 103, 104, 20, 22]",66.0,"[10, 60, 2, 4, 66, 179, 178, 77, 76]",9
1,22,"[1, 12, 13, 0, 16, 17, 22]",67.0,"[10, 60, 2, 5, 67, 69]",6
1,22,"[1, 12, 13, 0, 15, 20, 22]",71.0,"[10, 60, 2, 4, 65, 76]",6
1,22,"[1, 11, 2, 17, 16, 108, 106, 107, 22]",73.0,"[9, 15, 16, 67, 68, 181, 180, 80]",8
1,23,"[1, 31, 35, 23]",14.0,"[12, 98, 83]",3
1,23,"[1, 31, 28, 29, 23]",22.0,"[12, 92, 91, 82]",4
1,23,"[1, 21, 130, 132, 131, 35, 23]",43.0,"[11, 79, 199, 200, 105, 83]",6
1,23,"[1, 31, 28, 19, 30, 8, 27, 23]",50.0,"[12, 92, 73, 74, 44, 43, 81]",7
1,23,"[1, 31, 138, 137, 136, 19, 28, 29, 23]",52.0,"[12, 99, 204, 203, 75, 73, 91, 82]",8
1,24,"[1, 31, 28, 19, 30, 8, 124, 24]",28.0,"[12, 92, 73, 74, 44, 45, 86]",7
1,24,"[1, 31, 28, 19, 30, 8, 24]",30.0,"[12, 92, 73, 74, 44, 42]",6
1,24,"[1, 31, 28, 19, 30, 8, 125, 124, 24]",35.0,"[12, 92, 73, 74, 44, 46, 195, 86]",8
1,24,"[1, 31, 28, 19, 30, 8, 125, 126, 24]",40.0,"[12, 92, 73, 74, 44, 46, 196, 87]",8
1,24,"[1, 31, 28, 19, 30, 8, 124, 125, 126, 24]",49.0,"[12, 92, 73, 74, 44, 45, 195, 196, 87]",9
1,25,"[1, 31, 28, 19, 30, 8, 124, 24, 25]",38.0,"[12, 92, 73, 74, 44, 45, 86, 85]",8
1,25,"[1, 31, 28, 19, 30, 8, 24, 25]",40.0,"[12, 92, 73, 74, 44, 42, 85]",7
1,25,"[1, 31, 28, 19, 30, 8, 125, 124, 24, 25]",45.0,"[12, 92, 73, 74, 44, 46, 195, 86, 85]",9
1,25,"[1, 31, 28, 19, 30, 8, 125, 126, 24, 25]",50.0,"[12, 92, 73, 74, 44, 46, 196, 87, 85]",9
1,25,"[1, 31, 28, 19, 30, 8, 124, 125, 126, 24, 25]",59.0,"[12, 92, 73, 74, 44, 45, 195, 196, 87, 85]",10
1,26,"[1, 11, 128, 129, 127, 26]",35.0,"[9, 58, 198, 197, 89]",5
1,26,"[1, 11, 129, 127, 26]",36.0,"[9, 59, 197, 89]",4
1,26,"[1, 31, 28, 19, 30, 8, 124, 24, 4, 26]",52.959999999999994,"[12, 92, 73, 74, 44, 45, 86, 25, 26]",9
1,26,"[1, 31, 28, 19, 30, 8, 24, 4, 26]",54.95999999999999,"[12, 92, 73, 74, 44, 42, 25, 26]",8
1,26,"[1, 11, 2, 4, 26]",59.17,"[9, 15, 14, 26]",4
1,27,"[1, 31, 28, 19, 30, 8, 27]",30.0,"[12, 92, 73, 74, 44, 43]",6
1,27,"[1, 140, 141, 139, 27]",33.0,"[13, 206, 205, 90]",4
1,27,"[1, 31, 35, 23, 27]",34.0,"[12, 98, 83, 81]",4
1,27,"[1, 31, 28, 29, 23, 27]",42.0,"[12, 92, 91, 82, 81]",5
1,27,"[1, 31, 35, 23, 29, 28, 19, 30, 8, 27]",54.0,"[12, 98, 83, 82, 91, 73, 74, 44, 43]",9
1,28,"[1, 31, 28]",6.0,"[12, 92]",2
1,28,"[1, 31, 35, 23, 29, 28]",30.0,"[12, 98, 83, 82, 91]",5
1,28,"[1, 31, 138, 137, 136, 19, 28]",36.0,"[12, 99, 204, 203, 75, 73]",6
1,28,"[1, 21, 36, 38, 152, 30, 19, 28]",41.0,"[11, 78, 106, 117, 96, 74, 73]",7
1,28,"[1, 21, 36, 38, 30, 19, 28]",43.0,"[11, 78, 106, 95, 74, 73]",6
1,29,"[1, 31, 28, 29]",12.0,"[12, 92, 91]",3
1,29,"[1, 31, 35, 23, 29]",24.0,"[12, 98, 83, 82]",4
1,29,"[1, 31, 138, 137, 136, 19, 28, 29]",42.0,"[12, 99, 204, 203, 75, 73, 91]",7
1,29,"[1, 31, 28, 135, 133, 134, 29]",45.0,"[12, 92, 93, 202, 201, 94]",6
1,29,"[1, 21, 36, 38, 152, 30, 19, 28, 29]",47.0,"[11, 78, 106, 117, 96, 74, 73, 91]",8
1,30,"[1, 31, 28, 19, 30]",10.0,"[12, 92, 73, 74]",4
1,30,"[1, 31, 35, 23, 29, 28, 19, 30]",34.0,"[12, 98, 83, 82, 91, 73, 74]",7
1,30,"[1, 31, 138, 137, 136, 19, 30]",36.0,"[12, 99, 204, 203, 75, 74]",6
1,30,"[1, 21, 36, 38, 152, 30]",37.0,"[11, 78, 106, 117, 96]",5
1,30,"[1, 21, 36, 38, 30]",39.0,"[11, 78, 106, 95]",4
1,31,"[1, 31]",3.0,[12],1
1,31,"[1, 21, 36, 38, 152, 30, 19, 28, 31]",44.0,"[11, 78, 106, 117, 96, 74, 73, 92]",8
1,31,"[1, 21, 130, 132, 131, 35, 31]",46.0,"[11, 79, 199, 200, 105, 98]",6
1,31,"[1, 21, 36, 38, 30, 19, 28, 31]",46.0,"[11, 78, 106, 95, 74, 73, 92]",7
1,31,"[1, 140, 141, 139, 27, 8, 30, 19, 28, 31]",60.0,"[13, 206, 205, 90, 43, 44, 74, 73, 92]",9
1,32,"[1, 31, 28, 19, 30, 8, 124, 24, 25, 119, 118, 120, 34, 32]",106.0,"[12, 92, 73, 74, 44, 45, 86, 85, 88, 191, 192, 104, 100]",13
1,32,"[1, 31, 28, 19, 30, 8, 24, 25, 119, 118, 120, 34, 32]",108.0,"[12, 92, 73, 74, 44, 42, 85, 88, 191, 192, 104, 100]",12
1,32,"[1, 31, 28, 19, 30, 8, 125, 124, 24, 25, 119, 118, 120, 34, 32]",113.0,"[12, 92, 73, 74, 44, 46, 195, 86, 85, 88, 191, 192, 104, 100]",14
1,32,"[1, 31, 28, 19, 30, 8, 125, 126, 24, 25, 119, 118, 120, 34, 32]",118.0,"[12, 92, 73, 74, 44, 46, 196, 87, 85, 88, 191, 192, 104, 100]",14
1,32,"[1, 11, 128, 129, 127, 26, 7, 116, 117, 115, 10, 32]",122.0,"[9, 58, 198, 197, 89, 40, 41, 190, 189, 55, 54]",11
1,33,"[1, 11, 37, 33]",24.0,"[9, 57, 102]",3
1,33,"[1, 12, 33]",27.0,"[10, 61]",2
1,33,"[1, 11, 37, 145, 146, 33]",50.0,"[9, 57, 112, 209, 103]",5
1,33,"[1, 11, 37, 145, 149, 146, 33]",61.0,"[9, 57, 112, 212, 213, 103]",6
1,33,"[1, 11, 37, 147, 145, 146, 33]",61.0,"[9, 57, 113, 210, 209, 103]",6
1,34,"[1, 31, 28, 19, 30, 8, 124, 24, 25, 119, 118, 120, 34]",73.0,"[12, 92, 73, 74, 44, 45, 86, 85, 88, 191, 192, 104]",12
1,34,"[1, 31, 28, 19, 30, 8, 24, 25, 119, 118, 120, 34]",75.0,"[12, 92, 73, 74, 44, 42, 85, 88, 191, 192, 104]",11
1,34,"[1, 31, 28, 19, 30, 8, 125, 124, 24, 25, 119, 118, 120, 34]",80.0,"[12, 92, 73, 74, 44, 46, 195, 86, 85, 88, 191, 192, 104]",13
1,34,"[1, 31, 28, 19, 30, 8, 125, 126, 24, 25, 119, 118, 120, 34]",85.0,"[12, 92, 73, 74, 44, 46, 196, 87, 85, 88, 191, 192, 104]",13
1,34,"[1, 31, 28, 19, 30, 8, 124, 125, 126, 24, 25, 119, 118, 120, 34]",94.0,"[12, 92, 73, 74, 44, 45, 195, 196, 87, 85, 88, 191, 192, 104]",14
1,35,"[1, 31, 35]",10.0,"[12, 98]",2
1,35,"[1, 31, 28, 29, 23, 35]",26.0,"[12, 92, 91, 82, 83]",5
1,35,"[1, 21, 130, 132, 131, 35]",39.0,"[11, 79, 199, 200, 105]",5
1,35,"[1, 21, 36, 38, 152, 30, 19, 28, 31, 35]",51.0,"[11, 78, 106, 117, 96, 74, 73, 92, 98]",9
1,35,"[1, 21, 36, 38, 30, 19, 28, 31, 35]",53.0,"[11, 78, 106, 95, 74, 73, 92, 98]",8
1,36,"[1, 21, 36]",16.0,"[11, 78]",2
1,36,"[1, 31, 28, 19, 30, 152, 38, 36]",31.0,"[12, 92, 73, 74, 96, 117, 106]",7
1,36,"[1, 31, 28, 19, 30, 38, 36]",33.0,"[12, 92, 73, 74, 95, 106]",6
1,36,"[1, 31, 28, 19, 30, 152, 150, 151, 38, 36]",48.0,"[12, 92, 73, 74, 96, 216, 215, 116, 106]",9
1,36,"[1, 31, 35, 131, 132, 130, 21, 36]",51.0,"[12, 98, 105, 200, 199, 79, 78]",7
1,37,"[1, 11, 37]",18.0,"[9, 57]",2
1,37,"[1, 12, 33, 37]",33.0,"[10, 61, 102]",3
1,37,"[1, 12, 33, 146, 145, 37]",59.0,"[10, 61, 103, 209, 112]",5
1,37,"[1, 12, 33, 146, 145, 147, 37]",70.0,"[10, 61, 103, 209, 210, 113]",6
1,37,"[1, 12, 33, 146, 149, 145, 37]",70.0,"[10, 61, 103, 213, 212, 112]",6
1,38,"[1, 31, 28, 19, 30, 152, 38]",21.0,"[12, 92, 73, 74, 96, 117]",6
1,38,"[1, 31, 28, 19, 30, 38]",23.0,"[12, 92, 73, 74, 95]",5
1,38,"[1, 21, 36, 38]",26.0,"[11, 78, 106]",3
1,38,"[1, 31, 28, 19, 30, 152, 150, 151, 38]",38.0,"[12, 92, 73, 74, 96, 216, 215, 116]",8
1,38,"[1, 31, 28, 19, 30, 153, 152, 38]",41.0,"[12, 92, 73, 74, 97, 217, 117]",7
2,0,"[2, 11, 1, 12, 13, 0]",29.0,"[15, 9, 10, 60, 2]",5
2,0,"[2, 17, 16, 0]",34.0,"[16, 67, 5]",3
2,0,"[2, 0]",34.33,[0],1
2,0,"[2, 11, 1, 12, 142, 144, 143, 13, 0]",60.0,"[15, 9, 10, 62, 207, 208, 63, 2]",8
2,0,"[2, 11, 37, 33, 12, 13, 0]",60.0,"[15, 57, 102, 61, 60, 2]",6
2,1,"[2, 11, 1]",14.0,"[15, 9]",2
2,1,"[2, 17, 16, 0, 13, 12, 1]",49.0,"[16, 67, 5, 2, 60, 10]",6
2,1,"[2, 0, 13, 12, 1]",49.33,"[0, 2, 60, 10]",4
2,1,"[2, 11, 37, 33, 12, 1]",55.0,"[15, 57, 102, 61, 10]",5
2,1,"[2, 4, 24, 124, 8, 30, 19, 28, 31, 1]",66.44999999999999,"[14, 25, 86, 45, 44, 74, 73, 92, 12]",9
2,3,"[2, 11, 1, 31, 35, 18, 3]",50.0,"[15, 9, 12, 98, 71, 20]",6
2,3,"[2, 11, 1, 3]",50.14,"[15, 9, 7]",3
2,3,"[2, 11, 1, 12, 13, 0, 14, 3]",55.0,"[15, 9, 10, 60, 2, 3, 19]",7
2,3,"[2, 11, 1, 12, 13, 0, 3]",55.1,"[15, 9, 10, 60, 2, 1]",6
2,3,"[2, 17, 16, 0, 14, 3]",60.0,"[16, 67, 5, 3, 19]",5
2,4,"[2, 4]",29.33,[14],1
2,4,"[2, 11, 1, 31, 28, 19, 30, 8, 124, 24, 4]",51.12,"[15, 9, 12, 92, 73, 74, 44, 45, 86, 25]",10
2,4,"[2, 11, 1, 31, 28, 19, 30, 8, 24, 4]",53.12,"[15, 9, 12, 92, 73, 74, 44, 42, 25]",9
2,4,"[2, 11, 128, 129, 127, 26, 4]",54.84,"[15, 58, 198, 197, 89, 26]",6
2,4,"[2, 11, 129, 127, 26, 4]",55.84,"[15, 59, 197, 89, 26]",5
2,5,"[2, 11, 1, 31, 35, 23, 5]",34.31,"[15, 9, 12, 98, 83, 29]",6
2,5,"[2, 11, 1, 31, 28, 29, 23, 5]",42.31,"[15, 9, 12, 92, 91, 82, 29]",7
2,5,"[2, 11, 1, 21, 130, 132, 131, 35, 23, 5]",63.31,"[15, 9, 11, 79, 199, 200, 105, 83, 29]",9
2,5,"[2, 17, 16, 0, 13, 12, 1, 31, 35, 23, 5]",69.31,"[16, 67, 5, 2, 60, 10, 12, 98, 83, 29]",10
2,5,"[2, 0, 13, 12, 1, 31, 35, 23, 5]",69.64,"[0, 2, 60, 10, 12, 98, 83, 29]",8
2,6,"[2, 11, 128, 129, 127, 26, 7, 6]",72.0,"[15, 58, 198, 197, 89, 40, 35]",7
2,6,"[2, 11, 129, 127, 26, 7, 6]",73.0,"[15, 59, 197, 89, 40, 35]",6
2,6,"[2, 4, 26, 7, 6]",78.17,"[14, 26, 40, 35]",4
2,6,"[2, 4, 24, 25, 9, 6]",97.45,"[14, 25, 85, 47, 36]",5
2,6,"[2, 11, 1, 31, 28, 19, 30, 8, 124, 24, 4, 26, 7, 6]",99.96,"[15, 9, 12, 92, 73, 74, 44, 45, 86, 25, 26, 40, 35]",13
2,7,"[2, 11, 128, 129, 127, 26, 7]",52.0,"[15, 58, 198, 197, 89, 40]",6
2,7,"[2, 11, 129, 127, 26, 7]",53.0,"[15, 59, 197, 89, 40]",5
2,7,"[2, 4, 26, 7]",58.17,"[14, 26, 40]",3
2,7,"[2, 11, 1, 31, 28, 19, 30, 8, 124, 24, 4, 26, 7]",79.96,"[15, 9, 12, 92, 73, 74, 44, 45, 86, 25, 26, 40]",12
2,7,"[2, 11, 1, 31, 28, 19, 30, 8, 24, 4, 26, 7]",81.95999999999998,"[15, 9, 12, 92, 73, 74, 44, 42, 25, 26, 40]",11
2,8,"[2, 11, 1, 31, 28, 19, 30, 8]",33.0,"[15, 9, 12, 92, 73, 74, 44]",7
2,8,"[2, 4, 24, 124, 8]",47.449999999999996,"[14, 25, 86, 45]",4
2,8,"[2, 4, 24, 8]",49.449999999999996,"[14, 25, 42]",3
2,8,"[2, 4, 24, 124, 125, 8]",54.449999999999996,"[14, 25, 86, 195, 46]",5
2,8,"[2, 11, 1, 31, 35, 23, 29, 28, 19, 30, 8]",57.0,"[15, 9, 12, 98, 83, 82, 91, 73, 74, 44]",10
2,9,"[2, 4, 24, 25, 9]",72.44999999999999,"[14, 25, 85, 47]",4
2,9,"[2, 11, 1, 31, 28, 19, 30, 8, 124, 24, 25, 9]",76.0,"[15, 9, 12, 92, 73, 74, 44, 45, 86, 85, 47]",11
2,9,"[2, 11, 1, 31, 28, 19, 30, 8, 24, 25, 9]",78.0,"[15, 9, 12, 92, 73, 74, 44, 42, 85, 47]",10
2,9,"[2, 11, 1, 31, 28, 19, 30, 8, 125, 124, 24, 25, 9]",83.0,"[15, 9, 12, 92, 73, 74, 44, 46, 195, 86, 85, 47]",12
2,9,"[2, 11, 1, 31, 28, 19, 30, 8, 125, 126, 24, 25, 9]",88.0,"[15, 9, 12, 92, 73, 74, 44, 46, 196, 87, 85, 47]",12
2,10,"[2, 11, 128, 129, 127, 26, 7, 116, 117, 115, 10]",91.0,"[15, 58, 198, 197, 89, 40, 41, 190, 189, 55]",10
2,10,"[2, 11, 129, 127, 26, 7, 116, 117, 115, 10]",92.0,"[15, 59, 197, 89, 40, 41, 190, 189, 55]",9
2,10,"[2, 11, 128, 129, 127, 26, 7, 6, 10]",95.0,"[15, 58, 198, 197, 89, 40, 35, 37]",8
2,10,"[2, 11, 129, 127, 26, 7, 6, 10]",96.0,"[15, 59, 197, 89, 40, 35, 37]",7
2,10,"[2, 4, 26, 7, 116, 117, 115, 10]",97.17,"[14, 26, 40, 41, 190, 189, 55]",7
2,11,"[2, 11]",9.0,[15],1
2,11,"[2, 17, 16, 0, 13, 12, 1, 11]",54.0,"[16, 67, 5, 2, 60, 10, 9]",7
2,11,"[2, 0, 13, 12, 1, 11]",54.33,"[0, 2, 60, 10, 9]",5
2,11,"[2, 4, 24, 124, 8, 30, 19, 28, 31, 1, 11]",71.44999999999999,"[14, 25, 86, 45, 44, 74, 73, 92, 12, 9]",10
2,11,"[2, 4, 24, 8, 30, 19, 28, 31, 1, 11]",73.44999999999999,"[14, 25, 42, 44, 74, 73, 92, 12, 9]",9
2,12,"[2, 11, 1, 12]",19.0,"[15, 9, 10]",3
2,12,"[2, 17, 16, 0, 13, 12]",44.0,"[16, 67, 5, 2, 60]",5
2,12,"[2, 0, 13, 12]",44.33,"[0, 2, 60]",3
2,12,"[2, 11, 37, 33, 12]",50.0,"[15, 57, 102, 61]",4
2,12,"[2, 4, 24, 124, 8, 30, 19, 28, 31, 1, 12]",71.44999999999999,"[14, 25, 86, 45, 44, 74, 73, 92, 12, 10]",10
2,13,"[2, 11, 1, 12, 13]",24.0,"[15, 9, 10, 60]",4
2,13,"[2, 17, 16, 0, 13]",39.0,"[16, 67, 5, 2]",4
2,13,"[2, 0, 13]",39.33,"[0, 2]",2
2,13,"[2, 11, 1, 12, 142, 144, 143, 13]",55.0,"[15, 9, 10, 62, 207, 208, 63]",7
2,13,"[2, 11, 37, 33, 12, 13]",55.0,"[15, 57, 102, 61, 60]",5
2,14,"[2, 11, 1, 12, 13, 0, 14]",39.0,"[15, 9, 10, 60, 2, 3]",6
2,14,"[2, 17, 16, 0, 14]",44.0,"[16, 67, 5, 3]",4
2,14,"[2, 0, 14]",44.33,"[0, 3]",2
2,14,"[2, 11, 1, 31, 35, 18, 3, 14]",66.0,"[15, 9, 12, 98, 71, 20, 19]",7
2,14,"[2, 11, 1, 3, 14]",66.14,"[15, 9, 7, 19]",4
2,15,"[2, 11, 1, 12, 13, 0, 15]",40.0,"[15, 9, 10, 60, 2, 4]",6
2,15,"[2, 17, 16, 0, 15]",45.0,"[16, 67, 5, 4]",4
2,15,"[2, 0, 15]",45.33,"[0, 4]",2
2,15,"[2, 11, 1, 12, 142, 144, 143, 13, 0, 15]",71.0,"[15, 9, 10, 62, 207, 208, 63, 2, 4]",9
2,15,"[2, 11, 37, 33, 12, 13, 0, 15]",71.0,"[15, 57, 102, 61, 60, 2, 4]",7
2,16,"[2, 17, 16]",14.0,"[16, 67]",2
2,16,"[2, 11, 1, 12, 13, 0, 16]",49.0,"[15, 9, 10, 60, 2, 5]",6
2,16,"[2, 0, 16]",54.33,"[0, 5]",2
2,16,"[2, 110, 112, 111, 109, 17, 16]",55.0,"[17, 184, 186, 182, 70, 67]",6
2,16,"[2, 110, 112, 114, 109, 17, 16]",55.0,"[17, 184, 187, 183, 70, 67]",6
2,17,"[2, 17]",10.0,[16],1
2,17,"[2, 110, 112, 111, 109, 17]",51.0,"[17, 184, 186, 182, 70]",5
2,17,"[2, 110, 112, 114, 109, 17]",51.0,"[17, 184, 187, 183, 70]",5
2,17,"[2, 110, 113, 114, 109, 17]",53.0,"[17, 185, 188, 183, 70]",5
2,17,"[2, 11, 1, 12, 13, 0, 16, 17]",53.0,"[15, 9, 10, 60, 2, 5, 67]",7
2,18,"[2, 11, 1, 31, 35, 18]",40.0,"[15, 9, 12, 98, 71]",5
2,18,"[2, 11, 1, 31, 28, 29, 23, 35, 18]",56.0,"[15, 9, 12, 92, 91, 82, 83, 71]",8
2,18,"[2, 11, 1, 3, 18]",60.14,"[15, 9, 7, 20]",4
2,18,"[2, 11, 1, 12, 13, 0, 14, 3, 18]",65.0,"[15, 9, 10, 60, 2, 3, 19, 20]",8
2,18,"[2, 11, 1, 12, 13, 0, 3, 18]",65.1,"[15, 9, 10, 60, 2, 1, 20]",7
2,19,"[2, 11, 1, 31, 28, 19]",22.0,"[15, 9, 12, 92, 73]",5
2,19,"[2, 11, 1, 31, 35, 23, 29, 28, 19]",46.0,"[15, 9, 12, 98, 83, 82, 91, 73]",8
2,19,"[2, 11, 1, 31, 138, 137, 136, 19]",48.0,"[15, 9, 12, 99, 204, 203, 75]",7
2,19,"[2, 11, 1, 21, 36, 38, 152, 30, 19]",53.0,"[15, 9, 11, 78, 106, 117, 96, 74]",8
2,19,"[2, 11, 1, 21, 36, 38, 30, 19]",55.0,"[15, 9, 11, 78, 106, 95, 74]",7
2,20,"[2, 17, 22, 20]",52.0,"[16, 69, 76]",3
2,20,"[2, 11, 1, 12, 13, 0, 15, 105, 103, 104, 20]",66.0,"[15, 9, 10, 60, 2, 4, 66, 179, 178, 77]",10
2,20,"[2, 17, 16, 0, 15, 105, 103, 104, 20]",71.0,"[16, 67, 5, 4, 66, 179, 178, 77]",8
2,20,"[2, 11, 1, 12, 13, 0, 15, 20]",71.0,"[15, 9, 10, 60, 2, 4, 65]",7
2,20,"[2, 0, 15, 105, 103, 104, 20]",71.33,"[0, 4, 66, 179, 178, 77]",6
